unix_ts,NAME,STATE,PID,PPID,CPU,VM_RSS,VM_SIZE,FD,THREADS,CpuUsageFloat64,VmRSSBytes,VmSizeBytes
1458767583,java,S (sleeping),20565,20182,2.21 %,54 MB,7.7 GB,64,32,2.21,53736000,7722844000
1458767584,java,S (sleeping),20565,20182,2.12 %,54 MB,7.7 GB,64,32,2.12,53736000,7722844000
1458767585,java,S (sleeping),20565,20182,2.04 %,54 MB,7.7 GB,64,32,2.04,53736000,7722844000
1458767586,java,S (sleeping),20565,20182,1.96 %,54 MB,7.7 GB,64,32,1.96,53736000,7722844000
1458767587,java,S (sleeping),20565,20182,1.88 %,54 MB,7.7 GB,64,32,1.88,53736000,7722844000
1458767588,java,S (sleeping),20565,20182,1.85 %,54 MB,7.7 GB,64,32,1.85,53736000,7722844000
1458767589,java,S (sleeping),20565,20182,1.79 %,54 MB,7.7 GB,64,32,1.79,53736000,7722844000
1458767590,java,S (sleeping),20565,20182,1.73 %,54 MB,7.7 GB,64,32,1.73,53736000,7722844000
1458767591,java,S (sleeping),20565,20182,1.67 %,54 MB,7.7 GB,64,32,1.67,53736000,7722844000
1458767592,java,S (sleeping),20565,20182,1.62 %,54 MB,7.7 GB,64,32,1.62,53736000,7722844000
1458767593,java,S (sleeping),20565,20182,1.57 %,54 MB,7.7 GB,64,32,1.57,54056000,7722844000
1458767594,java,S (sleeping),20565,20182,1.53 %,54 MB,7.7 GB,64,32,1.53,54056000,7722844000
1458767595,java,S (sleeping),20565,20182,1.48 %,54 MB,7.7 GB,64,32,1.48,54056000,7722844000
1458767596,java,S (sleeping),20565,20182,1.44 %,54 MB,7.7 GB,64,32,1.44,54056000,7722844000
1458767597,java,S (sleeping),20565,20182,1.43 %,54 MB,7.7 GB,64,32,1.43,54056000,7722844000
1458767598,java,S (sleeping),20565,20182,1.39 %,54 MB,7.7 GB,64,32,1.39,54056000,7722844000
1458767599,java,S (sleeping),20565,20182,1.36 %,54 MB,7.7 GB,64,32,1.36,54056000,7722844000
1458767600,java,S (sleeping),20565,20182,1.32 %,54 MB,7.7 GB,64,32,1.32,54056000,7722844000
1458767601,java,S (sleeping),20565,20182,1.29 %,54 MB,7.7 GB,64,32,1.29,54056000,7722844000
1458767602,java,S (sleeping),20565,20182,1.26 %,54 MB,7.7 GB,64,32,1.26,54056000,7722844000
1458767603,java,S (sleeping),20565,20182,1.23 %,54 MB,7.7 GB,64,32,1.23,54056000,7722844000
1458767604,java,S (sleeping),20565,20182,1.22 %,54 MB,7.7 GB,64,32,1.22,54056000,7722844000
1458767605,java,S (sleeping),20565,20182,1.20 %,54 MB,7.7 GB,64,32,1.20,54056000,7722844000
1458767606,java,S (sleeping),20565,20182,1.17 %,54 MB,7.7 GB,64,32,1.17,54056000,7722844000
1458767607,java,S (sleeping),20565,20182,1.15 %,54 MB,7.7 GB,64,32,1.15,54056000,7722844000
1458767608,java,S (sleeping),20565,20182,1.12 %,54 MB,7.7 GB,64,32,1.12,54056000,7722844000
1458767609,java,S (sleeping),20565,20182,1.10 %,54 MB,7.7 GB,64,32,1.10,54056000,7722844000
1458767610,java,S (sleeping),20565,20182,1.08 %,54 MB,7.7 GB,64,32,1.08,54056000,7722844000
1458767611,java,S (sleeping),20565,20182,1.06 %,54 MB,7.7 GB,64,32,1.06,54056000,7722844000
1458767612,java,S (sleeping),20565,20182,1.04 %,54 MB,7.7 GB,64,32,1.04,54056000,7722844000
1458767613,java,S (sleeping),20565,20182,1.02 %,60 MB,7.7 GB,64,32,1.02,60168000,7722844000
1458767614,java,S (sleeping),20565,20182,1.00 %,60 MB,7.7 GB,64,32,1.00,60168000,7722844000
1458767615,java,S (sleeping),20565,20182,0.98 %,60 MB,7.7 GB,64,32,0.98,60168000,7722844000
1458767616,java,S (sleeping),20565,20182,0.96 %,60 MB,7.7 GB,64,32,0.96,60168000,7722844000
1458767617,java,S (sleeping),20565,20182,0.96 %,60 MB,7.7 GB,64,32,0.96,60168000,7722844000
1458767618,java,S (sleeping),20565,20182,0.95 %,60 MB,7.7 GB,64,32,0.95,60168000,7722844000
1458767619,java,S (sleeping),20565,20182,0.95 %,60 MB,7.7 GB,64,32,0.95,60168000,7722844000
1458767620,java,S (sleeping),20565,20182,0.93 %,60 MB,7.7 GB,64,32,0.93,60168000,7722844000
1458767621,java,S (sleeping),20565,20182,0.92 %,60 MB,7.7 GB,64,32,0.92,60168000,7722844000
1458767622,java,S (sleeping),20565,20182,0.90 %,60 MB,7.7 GB,64,32,0.90,60168000,7722844000
1458767623,java,S (sleeping),20565,20182,0.89 %,76 MB,7.7 GB,64,32,0.89,76468000,7722844000
1458767624,java,S (sleeping),20565,20182,0.87 %,76 MB,7.7 GB,64,32,0.87,76468000,7722844000
1458767625,java,S (sleeping),20565,20182,0.88 %,76 MB,7.7 GB,64,32,0.88,76468000,7722844000
1458767626,java,S (sleeping),20565,20182,0.86 %,76 MB,7.7 GB,64,32,0.86,76468000,7722844000
1458767627,java,S (sleeping),20565,20182,0.85 %,76 MB,7.7 GB,64,32,0.85,76468000,7722844000
1458767628,java,S (sleeping),20565,20182,0.84 %,76 MB,7.7 GB,64,32,0.84,76468000,7722844000
1458767629,java,S (sleeping),20565,20182,0.82 %,76 MB,7.7 GB,64,32,0.82,76468000,7722844000
1458767630,java,S (sleeping),20565,20182,0.81 %,76 MB,7.7 GB,64,32,0.81,76468000,7722844000
1458767631,java,S (sleeping),20565,20182,0.80 %,76 MB,7.7 GB,64,32,0.80,76468000,7722844000
1458767632,java,S (sleeping),20565,20182,0.79 %,76 MB,7.7 GB,64,32,0.79,76468000,7722844000
1458767633,java,S (sleeping),20565,20182,0.78 %,83 MB,7.7 GB,64,32,0.78,82840000,7722844000
1458767634,java,S (sleeping),20565,20182,0.77 %,83 MB,7.7 GB,64,32,0.77,82840000,7722844000
1458767635,java,S (sleeping),20565,20182,0.77 %,83 MB,7.7 GB,64,32,0.77,82840000,7722844000
1458767636,java,S (sleeping),20565,20182,0.76 %,83 MB,7.7 GB,64,32,0.76,82840000,7722844000
1458767637,java,S (sleeping),20565,20182,0.75 %,83 MB,7.7 GB,64,32,0.75,82840000,7722844000
1458767638,java,S (sleeping),20565,20182,0.74 %,83 MB,7.7 GB,64,32,0.74,82840000,7722844000
1458767639,java,S (sleeping),20565,20182,0.73 %,83 MB,7.7 GB,64,32,0.73,82840000,7722844000
1458767640,java,S (sleeping),20565,20182,2.59 %,153 MB,7.7 GB,128,32,2.59,152628000,7722844000
1458767641,java,S (sleeping),20565,20182,4.75 %,181 MB,7.7 GB,256,32,4.75,180672000,7724892000
1458767642,java,S (sleeping),20565,20182,7.22 %,247 MB,7.7 GB,512,32,7.22,247048000,7724892000
1458767643,java,S (sleeping),20565,20182,9.05 %,292 MB,7.7 GB,512,32,9.05,292120000,7724892000
1458767644,java,S (sleeping),20565,20182,11.67 %,439 MB,7.8 GB,512,32,11.67,438684000,7791456000
1458767645,java,S (sleeping),20565,20182,13.76 %,510 MB,7.8 GB,512,32,13.76,510492000,7791456000
1458767646,java,S (sleeping),20565,20182,16.78 %,760 MB,7.8 GB,512,33,16.78,760504000,7791456000
1458767647,java,S (sleeping),20565,20182,18.78 %,760 MB,7.8 GB,512,32,18.78,760504000,7791456000
1458767648,java,S (sleeping),20565,20182,20.92 %,843 MB,7.8 GB,512,33,20.92,842612000,7791456000
1458767649,java,S (sleeping),20565,20182,24.24 %,927 MB,7.8 GB,512,32,24.24,926696000,7791456000
1458767650,java,S (sleeping),20565,20182,28.45 %,1.2 GB,7.8 GB,512,32,28.45,1205200000,7791456000
1458767651,java,S (sleeping),20565,20182,30.13 %,1.2 GB,7.8 GB,512,33,30.13,1211504000,7791456000
1458767652,java,S (sleeping),20565,20182,32.87 %,1.2 GB,7.8 GB,512,32,32.87,1211052000,7791456000
1458767653,java,S (sleeping),20565,20182,34.61 %,1.3 GB,7.8 GB,512,32,34.61,1311796000,7791456000
1458767654,java,S (sleeping),20565,20182,36.76 %,1.3 GB,7.8 GB,512,33,36.76,1311796000,7791456000
1458767655,java,S (sleeping),20565,20182,39.40 %,1.3 GB,7.8 GB,512,33,39.40,1326252000,7791456000
1458767656,java,S (sleeping),20565,20182,39.57 %,1.4 GB,7.8 GB,512,32,39.57,1387264000,7791456000
1458767657,java,S (sleeping),20565,20182,43.90 %,1.8 GB,7.8 GB,512,33,43.90,1762868000,7791456000
1458767658,java,S (sleeping),20565,20182,47.39 %,1.8 GB,7.8 GB,512,33,47.39,1763720000,7791456000
1458767659,java,S (sleeping),20565,20182,49.50 %,1.8 GB,7.8 GB,512,33,49.50,1763720000,7791456000
1458767660,java,S (sleeping),20565,20182,51.19 %,1.8 GB,7.8 GB,512,33,51.19,1763720000,7791456000
1458767661,java,S (sleeping),20565,20182,53.85 %,1.8 GB,7.8 GB,512,33,53.85,1849912000,7791456000
1458767662,java,S (sleeping),20565,20182,55.92 %,1.8 GB,7.8 GB,512,33,55.92,1849912000,7791456000
1458767663,java,S (sleeping),20565,20182,57.10 %,1.8 GB,7.8 GB,512,32,57.10,1849912000,7791456000
1458767664,java,S (sleeping),20565,20182,57.10 %,1.8 GB,7.8 GB,512,32,57.10,1849912000,7791456000
1458767665,java,S (sleeping),20565,20182,62.89 %,2.0 GB,7.8 GB,512,32,62.89,1984188000,7791456000
1458767666,java,S (sleeping),20565,20182,63.44 %,2.0 GB,7.8 GB,512,32,63.44,1984188000,7791456000
1458767667,java,S (sleeping),20565,20182,64.93 %,2.0 GB,7.8 GB,512,33,64.93,1984188000,7791456000
1458767668,java,S (sleeping),20565,20182,67.31 %,2.0 GB,7.8 GB,512,33,67.31,1984188000,7791456000
1458767669,java,S (sleeping),20565,20182,69.00 %,2.0 GB,7.8 GB,512,33,69.00,1984188000,7791456000
1458767670,java,S (sleeping),20565,20182,70.54 %,2.0 GB,7.8 GB,512,32,70.54,1987644000,7791456000
1458767671,java,S (sleeping),20565,20182,71.81 %,2.0 GB,7.8 GB,512,32,71.81,2034128000,7791456000
1458767672,java,S (sleeping),20565,20182,73.33 %,2.0 GB,7.8 GB,512,33,73.33,2034128000,7791456000
1458767673,java,S (sleeping),20565,20182,74.77 %,2.0 GB,7.8 GB,512,33,74.77,2034128000,7791456000
1458767674,java,S (sleeping),20565,20182,76.42 %,2.0 GB,7.8 GB,512,33,76.42,2034128000,7791456000
1458767675,java,S (sleeping),20565,20182,78.37 %,2.1 GB,7.8 GB,512,33,78.37,2121672000,7791456000
1458767676,java,S (sleeping),20565,20182,78.94 %,2.1 GB,7.8 GB,512,32,78.94,2121672000,7791456000
1458767677,java,S (sleeping),20565,20182,78.66 %,2.1 GB,7.8 GB,512,32,78.66,2121672000,7791456000
1458767678,java,S (sleeping),20565,20182,78.01 %,2.1 GB,7.8 GB,512,32,78.01,2121672000,7791456000
1458767679,java,S (sleeping),20565,20182,78.22 %,2.1 GB,7.8 GB,512,32,78.22,2121672000,7791456000
1458767680,java,S (sleeping),20565,20182,78.08 %,2.1 GB,7.8 GB,512,32,78.08,2121952000,7791456000
1458767681,java,S (sleeping),20565,20182,77.63 %,2.1 GB,7.8 GB,512,32,77.63,2125360000,7791456000
1458767682,java,S (sleeping),20565,20182,77.22 %,2.1 GB,7.8 GB,512,32,77.22,2125444000,7791456000
1458767683,java,S (sleeping),20565,20182,76.72 %,2.1 GB,7.8 GB,512,32,76.72,2125444000,7791456000
1458767684,java,S (sleeping),20565,20182,76.20 %,2.1 GB,7.8 GB,512,32,76.20,2125608000,7791456000
1458767685,java,S (sleeping),20565,20182,75.61 %,2.1 GB,7.8 GB,512,32,75.61,2125608000,7791456000
1458767686,java,S (sleeping),20565,20182,75.01 %,2.1 GB,7.8 GB,512,32,75.01,2123472000,7791456000
1458767687,java,S (sleeping),20565,20182,74.41 %,2.1 GB,7.8 GB,512,32,74.41,2123472000,7791456000
1458767688,java,S (sleeping),20565,20182,73.83 %,2.1 GB,7.8 GB,512,32,73.83,2123472000,7791456000
1458767689,java,S (sleeping),20565,20182,73.27 %,2.1 GB,7.8 GB,512,32,73.27,2123472000,7791456000
1458767690,java,S (sleeping),20565,20182,72.71 %,2.1 GB,7.8 GB,512,32,72.71,2123472000,7791456000
1458767691,java,S (sleeping),20565,20182,72.16 %,2.1 GB,7.8 GB,512,32,72.16,2123472000,7791456000
1458767692,java,S (sleeping),20565,20182,71.60 %,2.1 GB,7.8 GB,512,32,71.60,2123472000,7791456000
1458767693,java,S (sleeping),20565,20182,71.07 %,2.1 GB,7.8 GB,512,32,71.07,2123472000,7791456000
1458767694,java,S (sleeping),20565,20182,70.54 %,2.1 GB,7.8 GB,512,32,70.54,2123472000,7791456000
1458767695,java,S (sleeping),20565,20182,70.02 %,2.1 GB,7.8 GB,512,32,70.02,2123472000,7791456000
1458767696,java,S (sleeping),20565,20182,69.51 %,2.1 GB,7.8 GB,512,32,69.51,2123472000,7791456000
1458767697,java,S (sleeping),20565,20182,69.00 %,2.1 GB,7.8 GB,512,32,69.00,2123472000,7791456000
1458767698,java,S (sleeping),20565,20182,68.50 %,2.1 GB,7.8 GB,512,32,68.50,2123472000,7791456000
1458767699,java,S (sleeping),20565,20182,68.01 %,2.1 GB,7.8 GB,512,32,68.01,2123472000,7791456000
1458767700,java,S (sleeping),20565,20182,67.52 %,2.1 GB,7.8 GB,512,32,67.52,2123472000,7791456000
1458767701,java,S (sleeping),20565,20182,67.04 %,2.1 GB,7.8 GB,512,32,67.04,2123472000,7791456000
1458767702,java,S (sleeping),20565,20182,66.57 %,2.1 GB,7.8 GB,512,32,66.57,2123472000,7791456000
1458767703,java,S (sleeping),20565,20182,66.11 %,2.1 GB,7.8 GB,512,32,66.11,2123472000,7791456000
1458767704,java,S (sleeping),20565,20182,65.65 %,2.1 GB,7.8 GB,512,32,65.65,2123472000,7791456000
1458767705,java,S (sleeping),20565,20182,65.20 %,2.1 GB,7.8 GB,512,32,65.20,2123472000,7791456000
1458767706,java,S (sleeping),20565,20182,64.75 %,2.1 GB,7.8 GB,512,32,64.75,2123472000,7791456000
1458767707,java,S (sleeping),20565,20182,64.31 %,2.1 GB,7.8 GB,512,32,64.31,2123472000,7791456000
1458767708,java,S (sleeping),20565,20182,63.87 %,2.1 GB,7.8 GB,512,32,63.87,2123472000,7791456000
1458767709,java,S (sleeping),20565,20182,63.45 %,2.1 GB,7.8 GB,512,32,63.45,2123472000,7791456000
1458767710,java,S (sleeping),20565,20182,63.02 %,2.1 GB,7.8 GB,512,32,63.02,2123472000,7791456000
1458767711,java,S (sleeping),20565,20182,62.61 %,2.1 GB,7.8 GB,512,32,62.61,2123472000,7791456000
1458767712,java,S (sleeping),20565,20182,62.20 %,2.1 GB,7.8 GB,512,32,62.20,2123472000,7791456000
1458767713,java,S (sleeping),20565,20182,61.79 %,2.1 GB,7.8 GB,512,32,61.79,2123472000,7791456000
1458767714,java,S (sleeping),20565,20182,61.39 %,2.1 GB,7.8 GB,512,32,61.39,2123472000,7791456000
1458767715,java,S (sleeping),20565,20182,60.99 %,2.1 GB,7.8 GB,512,32,60.99,2123472000,7791456000
1458767716,java,S (sleeping),20565,20182,60.60 %,2.1 GB,7.8 GB,512,32,60.60,2123472000,7791456000
1458767717,java,S (sleeping),20565,20182,60.22 %,2.1 GB,7.8 GB,512,32,60.22,2123472000,7791456000
1458767718,java,S (sleeping),20565,20182,59.84 %,2.1 GB,7.8 GB,512,32,59.84,2123472000,7791456000
1458767719,java,S (sleeping),20565,20182,59.46 %,2.1 GB,7.8 GB,512,32,59.46,2123472000,7791456000
1458767720,java,S (sleeping),20565,20182,59.09 %,2.1 GB,7.8 GB,512,32,59.09,2123472000,7791456000
1458767721,java,S (sleeping),20565,20182,58.72 %,2.1 GB,7.8 GB,512,32,58.72,2123472000,7791456000
1458767722,java,S (sleeping),20565,20182,58.36 %,2.1 GB,7.8 GB,512,32,58.36,2123472000,7791456000
1458767723,java,S (sleeping),20565,20182,58.00 %,2.1 GB,7.8 GB,512,32,58.00,2123472000,7791456000
1458767724,java,S (sleeping),20565,20182,57.65 %,2.1 GB,7.8 GB,512,32,57.65,2123472000,7791456000
1458767725,java,S (sleeping),20565,20182,57.30 %,2.1 GB,7.8 GB,512,32,57.30,2123472000,7791456000
1458767726,java,S (sleeping),20565,20182,56.95 %,2.1 GB,7.8 GB,512,32,56.95,2123472000,7791456000
1458767727,java,S (sleeping),20565,20182,56.61 %,2.1 GB,7.8 GB,512,32,56.61,2123472000,7791456000
1458767728,java,S (sleeping),20565,20182,56.27 %,2.1 GB,7.8 GB,512,32,56.27,2123472000,7791456000
1458767729,java,S (sleeping),20565,20182,55.95 %,2.1 GB,7.8 GB,512,32,55.95,2123472000,7791456000
1458767730,java,S (sleeping),20565,20182,55.62 %,2.1 GB,7.8 GB,512,32,55.62,2123472000,7791456000
1458767731,java,S (sleeping),20565,20182,55.29 %,2.1 GB,7.8 GB,512,32,55.29,2123472000,7791456000
1458767732,java,S (sleeping),20565,20182,54.97 %,2.1 GB,7.8 GB,512,32,54.97,2123472000,7791456000
1458767733,java,S (sleeping),20565,20182,54.65 %,2.1 GB,7.8 GB,512,32,54.65,2123472000,7791456000
1458767734,java,S (sleeping),20565,20182,54.35 %,2.1 GB,7.8 GB,512,32,54.35,2123472000,7791456000
1458767735,java,S (sleeping),20565,20182,54.04 %,2.1 GB,7.8 GB,512,32,54.04,2123472000,7791456000
1458767736,java,S (sleeping),20565,20182,53.73 %,2.1 GB,7.8 GB,512,32,53.73,2123472000,7791456000
1458767737,java,S (sleeping),20565,20182,53.42 %,2.1 GB,7.8 GB,512,32,53.42,2123472000,7791456000
1458767738,java,S (sleeping),20565,20182,53.12 %,2.1 GB,7.8 GB,512,32,53.12,2123472000,7791456000
1458767739,java,S (sleeping),20565,20182,52.83 %,2.1 GB,7.8 GB,512,32,52.83,2123472000,7791456000
1458767740,java,S (sleeping),20565,20182,52.54 %,2.1 GB,7.8 GB,512,32,52.54,2123472000,7791456000
1458767741,java,S (sleeping),20565,20182,52.25 %,2.1 GB,7.8 GB,512,32,52.25,2123472000,7791456000
1458767742,java,S (sleeping),20565,20182,51.96 %,2.1 GB,7.8 GB,512,32,51.96,2123472000,7791456000
1458767743,java,S (sleeping),20565,20182,51.67 %,2.1 GB,7.8 GB,512,32,51.67,2123472000,7791456000
1458767744,java,S (sleeping),20565,20182,51.39 %,2.1 GB,7.8 GB,512,32,51.39,2123472000,7791456000
1458767745,java,S (sleeping),20565,20182,51.12 %,2.1 GB,7.8 GB,512,32,51.12,2123472000,7791456000
1458767746,java,S (sleeping),20565,20182,50.84 %,2.1 GB,7.8 GB,512,32,50.84,2123472000,7791456000
1458767747,java,S (sleeping),20565,20182,50.57 %,2.1 GB,7.8 GB,512,32,50.57,2123472000,7791456000
1458767748,java,S (sleeping),20565,20182,50.31 %,2.1 GB,7.8 GB,512,32,50.31,2123472000,7791456000
1458767749,java,S (sleeping),20565,20182,50.04 %,2.1 GB,7.8 GB,512,32,50.04,2123472000,7791456000
1458767750,java,S (sleeping),20565,20182,49.78 %,2.1 GB,7.8 GB,512,32,49.78,2123472000,7791456000
1458767751,java,S (sleeping),20565,20182,49.51 %,2.1 GB,7.8 GB,512,32,49.51,2123472000,7791456000
1458767752,java,S (sleeping),20565,20182,49.26 %,2.1 GB,7.8 GB,512,32,49.26,2123472000,7791456000
1458767753,java,S (sleeping),20565,20182,49.01 %,2.1 GB,7.8 GB,512,32,49.01,2123472000,7791456000
1458767754,java,S (sleeping),20565,20182,48.75 %,2.1 GB,7.8 GB,512,32,48.75,2123472000,7791456000
1458767755,java,S (sleeping),20565,20182,48.50 %,2.1 GB,7.8 GB,512,32,48.50,2123472000,7791456000
1458767756,java,S (sleeping),20565,20182,48.26 %,2.1 GB,7.8 GB,512,32,48.26,2123472000,7791456000
1458767757,java,S (sleeping),20565,20182,48.01 %,2.1 GB,7.8 GB,512,32,48.01,2123472000,7791456000
1458767758,java,S (sleeping),20565,20182,47.77 %,2.1 GB,7.8 GB,512,32,47.77,2123472000,7791456000
1458767759,java,S (sleeping),20565,20182,47.53 %,2.1 GB,7.8 GB,512,32,47.53,2123472000,7791456000
1458767760,java,S (sleeping),20565,20182,47.29 %,2.1 GB,7.8 GB,512,32,47.29,2123472000,7791456000
1458767761,java,S (sleeping),20565,20182,47.06 %,2.1 GB,7.8 GB,512,32,47.06,2123472000,7791456000
1458767762,java,S (sleeping),20565,20182,46.82 %,2.1 GB,7.8 GB,512,32,46.82,2123472000,7791456000
1458767763,java,S (sleeping),20565,20182,46.59 %,2.1 GB,7.8 GB,512,32,46.59,2123472000,7791456000
1458767764,java,S (sleeping),20565,20182,46.36 %,2.1 GB,7.8 GB,512,32,46.36,2123472000,7791456000
1458767765,java,S (sleeping),20565,20182,46.14 %,2.1 GB,7.8 GB,512,32,46.14,2123472000,7791456000
1458767766,java,S (sleeping),20565,20182,45.91 %,2.1 GB,7.8 GB,512,32,45.91,2123472000,7791456000
1458767767,java,S (sleeping),20565,20182,45.69 %,2.1 GB,7.8 GB,512,32,45.69,2123472000,7791456000
1458767768,java,S (sleeping),20565,20182,45.47 %,2.1 GB,7.8 GB,512,32,45.47,2123472000,7791456000
1458767769,java,S (sleeping),20565,20182,45.25 %,2.1 GB,7.8 GB,512,32,45.25,2123472000,7791456000
1458767770,java,S (sleeping),20565,20182,45.04 %,2.1 GB,7.8 GB,512,32,45.04,2123472000,7791456000
1458767771,java,S (sleeping),20565,20182,44.83 %,2.1 GB,7.8 GB,512,32,44.83,2123472000,7791456000
1458767772,java,S (sleeping),20565,20182,44.62 %,2.1 GB,7.8 GB,512,32,44.62,2123472000,7791456000
1458767773,java,S (sleeping),20565,20182,44.40 %,2.1 GB,7.8 GB,512,32,44.40,2123472000,7791456000
1458767774,java,S (sleeping),20565,20182,44.20 %,2.1 GB,7.8 GB,512,32,44.20,2123472000,7791456000
1458767775,java,S (sleeping),20565,20182,44.00 %,2.1 GB,7.8 GB,512,32,44.00,2123472000,7791456000
1458767776,java,S (sleeping),20565,20182,43.79 %,2.1 GB,7.8 GB,512,32,43.79,2123472000,7791456000
1458767777,java,S (sleeping),20565,20182,43.59 %,2.1 GB,7.8 GB,512,32,43.59,2123472000,7791456000
1458767778,java,S (sleeping),20565,20182,43.39 %,2.1 GB,7.8 GB,512,32,43.39,2123472000,7791456000
1458767779,java,S (sleeping),20565,20182,43.19 %,2.1 GB,7.8 GB,512,32,43.19,2123472000,7791456000
1458767780,java,S (sleeping),20565,20182,43.00 %,2.1 GB,7.8 GB,512,32,43.00,2123472000,7791456000
1458767781,java,S (sleeping),20565,20182,42.81 %,2.1 GB,7.8 GB,512,32,42.81,2123472000,7791456000
1458767782,java,S (sleeping),20565,20182,42.62 %,2.1 GB,7.8 GB,512,32,42.62,2123472000,7791456000
1458767783,java,S (sleeping),20565,20182,42.42 %,2.1 GB,7.8 GB,512,32,42.42,2123472000,7791456000
1458767784,java,S (sleeping),20565,20182,42.23 %,2.1 GB,7.8 GB,512,32,42.23,2123472000,7791456000
1458767785,java,S (sleeping),20565,20182,42.05 %,2.1 GB,7.8 GB,512,32,42.05,2123472000,7791456000
1458767786,java,S (sleeping),20565,20182,41.86 %,2.1 GB,7.8 GB,512,32,41.86,2123472000,7791456000
1458767787,java,S (sleeping),20565,20182,41.68 %,2.1 GB,7.8 GB,512,32,41.68,2123472000,7791456000
1458767788,java,S (sleeping),20565,20182,41.49 %,2.1 GB,7.8 GB,512,32,41.49,2123472000,7791456000
1458767789,java,S (sleeping),20565,20182,41.31 %,2.1 GB,7.8 GB,512,32,41.31,2123472000,7791456000
1458767790,java,S (sleeping),20565,20182,41.13 %,2.1 GB,7.8 GB,512,32,41.13,2123472000,7791456000
1458767791,java,S (sleeping),20565,20182,40.96 %,2.1 GB,7.8 GB,512,32,40.96,2123472000,7791456000
1458767792,java,S (sleeping),20565,20182,40.78 %,2.1 GB,7.8 GB,512,32,40.78,2123472000,7791456000
1458767793,java,S (sleeping),20565,20182,40.61 %,2.1 GB,7.8 GB,512,32,40.61,2123472000,7791456000
1458767794,java,S (sleeping),20565,20182,40.43 %,2.1 GB,7.8 GB,512,32,40.43,2123472000,7791456000
1458767795,java,S (sleeping),20565,20182,40.26 %,2.1 GB,7.8 GB,512,32,40.26,2123472000,7791456000
1458767796,java,S (sleeping),20565,20182,40.09 %,2.1 GB,7.8 GB,512,32,40.09,2123472000,7791456000
1458767797,java,S (sleeping),20565,20182,39.93 %,2.1 GB,7.8 GB,512,32,39.93,2123472000,7791456000
1458767798,java,S (sleeping),20565,20182,39.76 %,2.1 GB,7.8 GB,512,32,39.76,2123472000,7791456000
1458767799,java,S (sleeping),20565,20182,39.59 %,2.1 GB,7.8 GB,512,32,39.59,2123472000,7791456000
1458767800,java,S (sleeping),20565,20182,39.43 %,2.1 GB,7.8 GB,512,32,39.43,2123472000,7791456000
1458767801,java,S (sleeping),20565,20182,39.26 %,2.1 GB,7.8 GB,512,32,39.26,2123472000,7791456000
1458767802,java,S (sleeping),20565,20182,39.10 %,2.1 GB,7.8 GB,512,32,39.10,2123472000,7791456000
