unix_ts,NAME,STATE,PID,PPID,CPU,VM_RSS,VM_SIZE,FD,THREADS,CpuUsageFloat64,VmRSSBytes,VmSizeBytes
1458767373,consul,S (sleeping),20404,20089,61.67 %,427 MB,625 MB,512,15,61.67,427272000,625284000
1458767374,consul,S (sleeping),20404,20089,62.58 %,447 MB,639 MB,512,15,62.58,447184000,639024000
1458767375,consul,S (sleeping),20404,20089,62.64 %,450 MB,639 MB,512,15,62.64,450192000,639024000
1458767376,consul,S (sleeping),20404,20089,63.42 %,471 MB,654 MB,512,15,63.42,470640000,653984000
1458767377,consul,S (sleeping),20404,20089,63.52 %,474 MB,654 MB,512,15,63.52,473660000,653984000
1458767378,consul,S (sleeping),20404,20089,63.51 %,474 MB,654 MB,512,15,63.51,473660000,653984000
1458767379,consul,S (sleeping),20404,20089,64.27 %,495 MB,668 MB,512,15,64.27,495448000,667728000
1458767380,consul,S (sleeping),20404,20089,64.30 %,495 MB,668 MB,512,15,64.30,495448000,667728000
1458767381,consul,S (sleeping),20404,20089,65.15 %,518 MB,684 MB,512,15,65.15,517632000,683836000
1458767382,consul,S (sleeping),20404,20089,65.13 %,415 MB,946 MB,512,15,65.13,414928000,945980000
1458767383,consul,S (sleeping),20404,20089,65.43 %,441 MB,963 MB,512,15,65.43,440756000,963148000
1458767384,consul,S (sleeping),20404,20089,66.05 %,444 MB,964 MB,512,15,66.05,443524000,964464000
1458767385,consul,S (sleeping),20404,20089,66.10 %,445 MB,964 MB,512,15,66.10,445180000,964464000
1458767386,consul,S (sleeping),20404,20089,66.85 %,466 MB,977 MB,512,15,66.85,465912000,977404000
1458767387,consul,S (sleeping),20404,20089,66.78 %,470 MB,977 MB,512,15,66.78,469772000,977404000
1458767388,consul,S (sleeping),20404,20089,66.69 %,474 MB,977 MB,512,15,66.69,474048000,977404000
1458767389,consul,S (sleeping),20404,20089,67.28 %,493 MB,994 MB,512,15,67.28,493020000,993768000
1458767390,consul,S (sleeping),20404,20089,66.99 %,496 MB,994 MB,512,15,66.99,496400000,993768000
1458767391,consul,S (sleeping),20404,20089,66.81 %,498 MB,994 MB,512,15,66.81,497516000,993768000
1458767392,consul,S (sleeping),20404,20089,67.29 %,518 MB,1.0 GB,512,15,67.29,518104000,1009080000
1458767393,consul,S (sleeping),20404,20089,67.12 %,520 MB,1.0 GB,512,15,67.12,520440000,1009080000
1458767394,consul,S (sleeping),20404,20089,66.91 %,521 MB,1.0 GB,512,15,66.91,521376000,1009080000
1458767395,consul,S (sleeping),20404,20089,66.77 %,524 MB,1.0 GB,512,15,66.77,524444000,1009080000
1458767396,consul,S (sleeping),20404,20089,67.50 %,548 MB,1.0 GB,512,15,67.50,547664000,1027048000
1458767397,consul,S (sleeping),20404,20089,67.27 %,550 MB,1.0 GB,512,15,67.27,549868000,1027048000
1458767398,consul,S (sleeping),20404,20089,67.11 %,552 MB,1.0 GB,512,15,67.11,552360000,1027048000
1458767399,consul,S (sleeping),20404,20089,67.00 %,565 MB,1.0 GB,512,15,67.00,564576000,1032332000
1458767400,consul,S (sleeping),20404,20089,67.58 %,580 MB,1.0 GB,512,15,67.58,579512000,1045016000
1458767401,consul,S (sleeping),20404,20089,67.39 %,583 MB,1.0 GB,512,15,67.39,583000000,1045016000
1458767402,consul,S (sleeping),20404,20089,67.30 %,586 MB,1.0 GB,512,15,67.30,585468000,1045016000
1458767403,consul,S (sleeping),20404,20089,67.99 %,606 MB,1.1 GB,512,15,67.99,606400000,1060872000
1458767404,consul,S (sleeping),20404,20089,67.90 %,610 MB,1.1 GB,512,15,67.90,609772000,1060872000
1458767405,consul,S (sleeping),20404,20089,67.90 %,610 MB,1.1 GB,512,15,67.90,609772000,1060872000
1458767406,consul,S (sleeping),20404,20089,67.90 %,632 MB,1.1 GB,512,15,67.90,631928000,1074868000
1458767407,consul,S (sleeping),20404,20089,68.72 %,641 MB,1.1 GB,512,15,68.72,640940000,1081456000
1458767408,consul,S (sleeping),20404,20089,68.67 %,643 MB,1.1 GB,512,15,68.67,642872000,1081456000
1458767409,consul,S (sleeping),20404,20089,68.71 %,649 MB,1.1 GB,512,15,68.71,649208000,1083568000
1458767410,consul,S (sleeping),20404,20089,69.50 %,671 MB,1.1 GB,512,15,69.50,671436000,1099680000
1458767411,consul,S (sleeping),20404,20089,69.45 %,674 MB,1.1 GB,512,15,69.45,673932000,1099680000
1458767412,consul,S (sleeping),20404,20089,69.49 %,678 MB,1.1 GB,512,15,69.49,678068000,1099680000
1458767413,consul,S (sleeping),20404,20089,70.33 %,708 MB,1.1 GB,512,15,70.33,707580000,1121588000
1458767414,consul,S (sleeping),20404,20089,70.30 %,711 MB,1.1 GB,512,15,70.30,711400000,1121588000
1458767415,consul,S (sleeping),20404,20089,70.30 %,714 MB,1.1 GB,512,15,70.30,713460000,1121588000
1458767416,consul,S (sleeping),20404,20089,71.14 %,743 MB,1.1 GB,512,15,71.14,743144000,1144296000
1458767417,consul,S (sleeping),20404,20089,71.07 %,746 MB,1.1 GB,512,15,71.07,746336000,1144296000
1458767418,consul,S (sleeping),20404,20089,71.05 %,749 MB,1.1 GB,512,15,71.05,749028000,1144296000
1458767419,consul,S (sleeping),20404,20089,71.06 %,753 MB,1.1 GB,512,15,71.06,752572000,1144296000
1458767420,consul,S (sleeping),20404,20089,71.90 %,782 MB,1.2 GB,512,15,71.90,781484000,1165692000
1458767421,consul,S (sleeping),20404,20089,71.77 %,783 MB,1.2 GB,512,15,71.77,783364000,1165692000
1458767422,consul,S (sleeping),20404,20089,71.75 %,786 MB,1.2 GB,512,15,71.75,785860000,1165692000
1458767423,consul,S (sleeping),20404,20089,71.68 %,789 MB,1.2 GB,512,15,71.68,788764000,1165692000
1458767424,consul,S (sleeping),20404,20089,72.52 %,819 MB,1.2 GB,512,15,72.52,818700000,1186832000
1458767425,consul,S (sleeping),20404,20089,72.46 %,819 MB,1.2 GB,512,15,72.46,819428000,1186832000
1458767426,consul,S (sleeping),20404,20089,72.42 %,825 MB,1.2 GB,512,15,72.42,824592000,1186832000
1458767427,consul,S (sleeping),20404,20089,72.44 %,852 MB,1.2 GB,512,15,72.44,852084000,1207172000
1458767428,consul,S (sleeping),20404,20089,73.23 %,861 MB,1.2 GB,512,15,73.23,860960000,1213772000
1458767429,consul,S (sleeping),20404,20089,73.19 %,864 MB,1.2 GB,512,15,73.19,864284000,1213772000
1458767430,consul,S (sleeping),20404,20089,73.14 %,866 MB,1.2 GB,512,15,73.14,865552000,1213772000
1458767431,consul,S (sleeping),20404,20089,73.09 %,876 MB,1.2 GB,512,15,73.09,875884000,1215884000
1458767432,consul,S (sleeping),20404,20089,73.91 %,897 MB,1.2 GB,512,15,73.91,897104000,1234108000
1458767433,consul,S (sleeping),20404,20089,73.86 %,900 MB,1.2 GB,512,15,73.86,899684000,1234108000
1458767434,consul,S (sleeping),20404,20089,73.83 %,900 MB,1.2 GB,512,15,73.83,899684000,1234108000
1458767435,consul,S (sleeping),20404,20089,73.76 %,903 MB,1.2 GB,512,15,73.76,903084000,1234108000
1458767436,consul,S (sleeping),20404,20089,74.65 %,942 MB,1.3 GB,512,15,74.65,941804000,1263160000
1458767437,consul,S (sleeping),20404,20089,75.12 %,943 MB,1.3 GB,512,15,75.12,943372000,1263160000
1458767438,consul,S (sleeping),20404,20089,75.80 %,985 MB,1.3 GB,512,15,75.80,984772000,1298808000
1458767439,consul,S (sleeping),20404,20089,77.33 %,1.0 GB,1.3 GB,512,15,77.33,1018436000,1329720000
1458767440,consul,S (sleeping),20404,20089,77.84 %,1.3 GB,1.3 GB,512,15,77.84,1299400000,1339368000
1458767441,consul,S (sleeping),20404,20089,78.80 %,1.4 GB,1.4 GB,512,15,78.80,1381628000,1418380000
1458767442,consul,S (sleeping),20404,20089,78.79 %,1.5 GB,1.6 GB,512,15,78.79,1515880000,1552616000
1458767443,consul,S (sleeping),20404,20089,79.60 %,1.6 GB,1.6 GB,512,15,79.60,1551208000,1588556000
1458767444,consul,S (sleeping),20404,20089,80.34 %,1.6 GB,1.6 GB,512,15,80.34,1558968000,1594896000
1458767445,consul,S (sleeping),20404,20089,80.20 %,1.6 GB,1.6 GB,512,15,80.20,1558968000,1594896000
1458767446,consul,S (sleeping),20404,20089,81.00 %,1.6 GB,1.6 GB,512,15,81.00,1558968000,1594896000
1458767447,consul,S (sleeping),20404,20089,81.69 %,1.6 GB,1.6 GB,512,15,81.69,1563792000,1599124000
1458767448,consul,S (sleeping),20404,20089,81.69 %,1.6 GB,1.6 GB,512,15,81.69,1563792000,1599124000
1458767449,consul,S (sleeping),20404,20089,82.39 %,1.6 GB,1.6 GB,512,15,82.39,1563792000,1599124000
1458767450,consul,S (sleeping),20404,20089,82.17 %,1.6 GB,1.6 GB,512,15,82.17,1564056000,1599124000
1458767451,consul,S (sleeping),20404,20089,82.85 %,1.6 GB,1.6 GB,512,15,82.85,1593616000,1628720000
1458767452,consul,S (sleeping),20404,20089,82.53 %,1.6 GB,1.6 GB,512,15,82.53,1593616000,1628720000
1458767453,consul,S (sleeping),20404,20089,83.12 %,1.6 GB,1.6 GB,512,15,83.12,1608924000,1643520000
1458767454,consul,S (sleeping),20404,20089,82.81 %,1.6 GB,1.6 GB,512,15,82.81,1608924000,1643520000
1458767455,consul,S (sleeping),20404,20089,83.35 %,1.6 GB,1.7 GB,512,15,83.35,1635588000,1671000000
1458767456,consul,S (sleeping),20404,20089,82.94 %,1.6 GB,1.7 GB,512,15,82.94,1635588000,1671000000
1458767457,consul,S (sleeping),20404,20089,83.49 %,1.7 GB,1.7 GB,512,15,83.49,1654068000,1688972000
1458767458,consul,S (sleeping),20404,20089,83.06 %,1.7 GB,1.7 GB,512,15,83.06,1654068000,1688972000
1458767460,consul,S (sleeping),20404,20089,83.58 %,1.7 GB,1.7 GB,512,15,83.58,1664892000,1699540000
1458767461,consul,S (sleeping),20404,20089,83.14 %,1.7 GB,1.7 GB,512,15,83.14,1664892000,1699540000
1458767462,consul,S (sleeping),20404,20089,83.67 %,1.7 GB,1.7 GB,512,15,83.67,1669116000,1703768000
1458767463,consul,S (sleeping),20404,20089,83.23 %,1.7 GB,1.7 GB,512,15,83.23,1669116000,1703768000
1458767464,consul,S (sleeping),20404,20089,83.67 %,1.7 GB,1.7 GB,512,15,83.67,1669116000,1703768000
1458767465,consul,S (sleeping),20404,20089,83.31 %,1.7 GB,1.7 GB,512,15,83.31,1669116000,1703768000
1458767466,consul,S (sleeping),20404,20089,82.98 %,1.7 GB,1.7 GB,512,15,82.98,1669116000,1703768000
1458767467,consul,S (sleeping),20404,20089,83.41 %,1.7 GB,1.7 GB,512,15,83.41,1673332000,1707996000
1458767468,consul,S (sleeping),20404,20089,83.05 %,1.7 GB,1.7 GB,512,15,83.05,1673332000,1707996000
1458767469,consul,S (sleeping),20404,20089,83.48 %,1.7 GB,1.7 GB,512,15,83.48,1673332000,1707996000
1458767470,consul,S (sleeping),20404,20089,83.12 %,1.7 GB,1.7 GB,512,15,83.12,1673332000,1707996000
1458767471,consul,S (sleeping),20404,20089,83.57 %,1.7 GB,1.7 GB,512,15,83.57,1675920000,1711168000
1458767472,consul,S (sleeping),20404,20089,83.19 %,1.7 GB,1.7 GB,512,15,83.19,1675920000,1711168000
1458767473,consul,S (sleeping),20404,20089,83.08 %,1.7 GB,1.7 GB,512,15,83.08,1675920000,1711168000
1458767474,consul,S (sleeping),20404,20089,83.27 %,1.7 GB,1.7 GB,512,15,83.27,1675920000,1711168000
1458767475,consul,S (sleeping),20404,20089,82.87 %,1.7 GB,1.7 GB,512,15,82.87,1676176000,1711168000
1458767476,consul,S (sleeping),20404,20089,83.35 %,1.7 GB,1.7 GB,512,15,83.35,1676176000,1711168000
1458767477,consul,S (sleeping),20404,20089,82.96 %,1.7 GB,1.7 GB,512,15,82.96,1676176000,1711168000
1458767478,consul,S (sleeping),20404,20089,83.44 %,1.7 GB,1.7 GB,512,15,83.44,1676176000,1711168000
1458767479,consul,S (sleeping),20404,20089,83.06 %,1.7 GB,1.7 GB,512,15,83.06,1676176000,1711168000
1458767480,consul,S (sleeping),20404,20089,83.53 %,1.7 GB,1.7 GB,512,15,83.53,1679608000,1714340000
1458767481,consul,S (sleeping),20404,20089,83.14 %,1.7 GB,1.7 GB,512,15,83.14,1679608000,1714340000
1458767482,consul,S (sleeping),20404,20089,83.61 %,1.7 GB,1.7 GB,512,15,83.61,1679608000,1714340000
1458767483,consul,S (sleeping),20404,20089,83.23 %,1.7 GB,1.7 GB,512,15,83.23,1679608000,1714340000
1458767484,consul,S (sleeping),20404,20089,83.64 %,1.7 GB,1.7 GB,512,15,83.64,1679608000,1714340000
1458767485,consul,S (sleeping),20404,20089,83.32 %,1.7 GB,1.7 GB,512,15,83.32,1679872000,1714340000
1458767486,consul,S (sleeping),20404,20089,83.00 %,1.7 GB,1.7 GB,512,15,83.00,1679872000,1714340000
1458767487,consul,S (sleeping),20404,20089,83.44 %,1.7 GB,1.7 GB,512,15,83.44,1679872000,1714340000
1458767488,consul,S (sleeping),20404,20089,83.10 %,1.7 GB,1.7 GB,512,15,83.10,1679872000,1714340000
1458767489,consul,S (sleeping),20404,20089,83.53 %,1.7 GB,1.7 GB,512,15,83.53,1679872000,1714340000
1458767490,consul,S (sleeping),20404,20089,83.18 %,1.7 GB,1.7 GB,512,15,83.18,1679872000,1714340000
1458767491,consul,S (sleeping),20404,20089,83.63 %,1.7 GB,1.7 GB,512,15,83.63,1679872000,1714340000
1458767492,consul,S (sleeping),20404,20089,83.29 %,1.7 GB,1.7 GB,512,15,83.29,1679872000,1714340000
1458767493,consul,S (sleeping),20404,20089,83.72 %,1.7 GB,1.7 GB,512,15,83.72,1681984000,1716452000
1458767494,consul,S (sleeping),20404,20089,83.36 %,1.7 GB,1.7 GB,512,15,83.36,1681984000,1716452000
1458767495,consul,S (sleeping),20404,20089,83.80 %,1.7 GB,1.7 GB,512,15,83.80,1681984000,1716452000
1458767496,consul,S (sleeping),20404,20089,83.45 %,1.7 GB,1.7 GB,512,15,83.45,1681984000,1716452000
1458767497,consul,S (sleeping),20404,20089,83.38 %,1.7 GB,1.7 GB,512,15,83.38,1681984000,1716452000
1458767498,consul,S (sleeping),20404,20089,83.53 %,1.7 GB,1.7 GB,512,15,83.53,1681984000,1716452000
1458767499,consul,S (sleeping),20404,20089,83.23 %,1.7 GB,1.7 GB,512,15,83.23,1681984000,1716452000
1458767500,consul,S (sleeping),20404,20089,83.63 %,1.7 GB,1.7 GB,512,15,83.63,1686984000,1721736000
1458767501,consul,S (sleeping),20404,20089,83.33 %,1.7 GB,1.7 GB,512,15,83.33,1686984000,1721736000
1458767502,consul,S (sleeping),20404,20089,83.71 %,1.7 GB,1.7 GB,512,15,83.71,1686984000,1721736000
1458767503,consul,S (sleeping),20404,20089,83.42 %,1.7 GB,1.7 GB,512,15,83.42,1686984000,1721736000
1458767504,consul,S (sleeping),20404,20089,83.78 %,1.7 GB,1.7 GB,512,15,83.78,1690936000,1725964000
1458767505,consul,S (sleeping),20404,20089,83.52 %,1.7 GB,1.7 GB,512,15,83.52,1690936000,1725964000
1458767506,consul,S (sleeping),20404,20089,83.18 %,1.7 GB,1.7 GB,512,15,83.18,1690936000,1725964000
1458767507,consul,S (sleeping),20404,20089,83.62 %,1.7 GB,1.7 GB,512,15,83.62,1690936000,1725964000
1458767508,consul,S (sleeping),20404,20089,83.28 %,1.7 GB,1.7 GB,512,15,83.28,1690936000,1725964000
1458767509,consul,S (sleeping),20404,20089,83.72 %,1.7 GB,1.7 GB,512,15,83.72,1691484000,1725964000
1458767510,consul,S (sleeping),20404,20089,83.38 %,1.7 GB,1.7 GB,512,15,83.38,1691484000,1725964000
1458767511,consul,S (sleeping),20404,20089,83.79 %,1.7 GB,1.7 GB,512,15,83.79,1691484000,1725964000
1458767512,consul,S (sleeping),20404,20089,83.46 %,1.7 GB,1.7 GB,512,15,83.46,1691484000,1725964000
1458767513,consul,S (sleeping),20404,20089,83.34 %,1.7 GB,1.7 GB,512,15,83.34,1691484000,1725964000
1458767514,consul,S (sleeping),20404,20089,83.56 %,1.7 GB,1.7 GB,512,15,83.56,1692772000,1727024000
1458767515,consul,S (sleeping),20404,20089,83.27 %,1.7 GB,1.7 GB,512,15,83.27,1692772000,1727024000
1458767516,consul,S (sleeping),20404,20089,83.64 %,1.7 GB,1.7 GB,512,15,83.64,1692772000,1727024000
1458767517,consul,S (sleeping),20404,20089,83.36 %,1.7 GB,1.7 GB,512,15,83.36,1692772000,1727024000
1458767518,consul,S (sleeping),20404,20089,83.72 %,1.7 GB,1.7 GB,512,15,83.72,1692772000,1727024000
1458767519,consul,S (sleeping),20404,20089,83.45 %,1.7 GB,1.7 GB,512,15,83.45,1692772000,1727024000
1458767520,consul,S (sleeping),20404,20089,83.30 %,1.7 GB,1.7 GB,512,15,83.30,1692772000,1727024000
1458767521,consul,S (sleeping),20404,20089,83.51 %,1.7 GB,1.7 GB,512,15,83.51,1692772000,1727024000
1458767522,consul,S (sleeping),20404,20089,83.21 %,1.7 GB,1.7 GB,512,15,83.21,1692772000,1727024000
1458767523,consul,S (sleeping),20404,20089,83.63 %,1.7 GB,1.7 GB,512,15,83.63,1692772000,1727024000
1458767524,consul,S (sleeping),20404,20089,83.37 %,1.7 GB,1.7 GB,512,15,83.37,1692772000,1727024000
1458767525,consul,S (sleeping),20404,20089,83.83 %,1.7 GB,1.7 GB,512,15,83.83,1692772000,1727024000
1458767526,consul,S (sleeping),20404,20089,83.58 %,1.7 GB,1.7 GB,512,15,83.58,1692772000,1727024000
1458767527,consul,S (sleeping),20404,20089,84.00 %,1.7 GB,1.7 GB,512,15,84.00,1692772000,1727024000
1458767528,consul,S (sleeping),20404,20089,83.86 %,1.7 GB,1.7 GB,512,15,83.86,1692772000,1727024000
1458767529,consul,S (sleeping),20404,20089,84.13 %,1.7 GB,1.7 GB,512,15,84.13,1693000000,1727024000
1458767530,consul,S (sleeping),20404,20089,84.28 %,1.7 GB,1.7 GB,512,15,84.28,1693000000,1727024000
1458767531,consul,S (sleeping),20404,20089,84.35 %,1.7 GB,1.7 GB,512,15,84.35,1693000000,1727024000
1458767532,consul,S (sleeping),20404,20089,84.73 %,1.7 GB,1.7 GB,512,15,84.73,1693000000,1727024000
1458767533,consul,S (sleeping),20404,20089,84.64 %,1.7 GB,1.7 GB,512,15,84.64,1693256000,1727024000
1458767534,consul,S (sleeping),20404,20089,85.17 %,1.7 GB,1.7 GB,512,15,85.17,1693488000,1727024000
1458767535,consul,S (sleeping),20404,20089,85.08 %,1.7 GB,1.7 GB,512,15,85.08,1693488000,1727024000
1458767536,consul,S (sleeping),20404,20089,85.62 %,1.7 GB,1.7 GB,512,15,85.62,1693488000,1727024000
1458767537,consul,S (sleeping),20404,20089,85.53 %,1.7 GB,1.7 GB,512,15,85.53,1693488000,1727024000
1458767538,consul,S (sleeping),20404,20089,86.05 %,1.7 GB,1.7 GB,512,15,86.05,1693488000,1727024000
1458767539,consul,S (sleeping),20404,20089,85.98 %,1.7 GB,1.7 GB,512,15,85.98,1693488000,1727024000
1458767540,consul,S (sleeping),20404,20089,85.83 %,1.7 GB,1.7 GB,512,15,85.83,1693488000,1727024000
1458767541,consul,S (sleeping),20404,20089,86.42 %,1.7 GB,1.7 GB,512,15,86.42,1693488000,1727024000
1458767542,consul,S (sleeping),20404,20089,86.30 %,1.7 GB,1.7 GB,512,15,86.30,1693488000,1727024000
1458767543,consul,S (sleeping),20404,20089,86.84 %,1.7 GB,1.7 GB,512,15,86.84,1693488000,1727024000
1458767544,consul,S (sleeping),20404,20089,86.73 %,1.7 GB,1.7 GB,512,15,86.73,1693488000,1727024000
1458767545,consul,S (sleeping),20404,20089,86.64 %,1.7 GB,1.7 GB,512,15,86.64,1693488000,1727024000
1458767546,consul,S (sleeping),20404,20089,87.19 %,1.7 GB,1.7 GB,512,15,87.19,1693488000,1727024000
1458767547,consul,S (sleeping),20404,20089,87.09 %,1.7 GB,1.7 GB,512,15,87.09,1693488000,1727024000
